gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3112406656	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/76749885	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.802	116.075							2015-11-22T10:50:00	22	11	2015	9522454	9522454	HUMAN_OBSERVATION	iNaturalist	Observations	76749885		robert davis	2021-05-04T23:54:34	CC_BY_NC_4_0	robert davis	robert davis			2021-11-17T23:22:28.551Z	StillImage	
2854310411	5a3b50fa-c882-4129-9405-38e54c0a73f3	a17052b3-638e-4dfe-89c6-5f0181dc4572	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	500 m W of Windy Harbour Road and c. 3.8 km SW of Mount Chudalup	Western Australia	PRESENT		e6e855d7-9775-400f-883b-c4e04e517d79	-34.7907	116.0686	100.0						2015-11-22T00:00:00	22	11	2015	9522454	9522454	PRESERVED_SPECIMEN	PERTH	PERTH	PERTH 8726442	AJP-WA 113	A.J. Perkins	2017-02-28T00:00:00	CC_BY_4_0		Perkins, A.J.			2021-10-16T13:05:22.264Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2854135456	5a3b50fa-c882-4129-9405-38e54c0a73f3	4d3ba441-0ef4-4ac3-b3c4-860896d570b3	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	ca 4 km S of Mt Chudalup on Windy Harbour road	Western Australia	PRESENT		e6e855d7-9775-400f-883b-c4e04e517d79	-34.802	116.0745	3000.0						2015-12-19T00:00:00	19	12	2015	9522454	9522454	PRESERVED_SPECIMEN	PERTH	PERTH	PERTH 8680914	12599	A.J. Perkins	2017-02-28T00:00:00	CC_BY_4_0		Davis, R.			2021-10-16T13:04:57.750Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2854093891	5a3b50fa-c882-4129-9405-38e54c0a73f3	29984e5d-9d9c-4891-813e-831428c4c6f0	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	1.1 km W of Windy Harbour Road and c. 3.6 km SW of Mount Chudalup	Western Australia	PRESENT		e6e855d7-9775-400f-883b-c4e04e517d79	-34.79067	116.06206	100.0						2015-11-22T00:00:00	22	11	2015	9522454	9522454	PRESERVED_SPECIMEN	PERTH	PERTH	PERTH 8726485	AJP-WA 110	A.J. Perkins	2017-02-28T00:00:00	CC_BY_4_0		Perkins, A.J.			2021-10-16T13:05:14.104Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2853877165	5a3b50fa-c882-4129-9405-38e54c0a73f3	a56c0b34-cb7d-44eb-beb8-b43a4207a6b5	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	Ca 4 km S of Mount Chudalup on Wind Harbour Road	Western Australia	PRESENT		e6e855d7-9775-400f-883b-c4e04e517d79	-34.802	116.0745	100.0						2015-11-11T00:00:00	11	11	2015	9522454	9522454	PRESERVED_SPECIMEN	PERTH	PERTH	PERTH 8699097	RD 12572	A.J. Perkins	2017-02-28T00:00:00	CC_BY_4_0		Davis, R.|Brown, A.			2021-10-16T13:05:02.064Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2853869791	5a3b50fa-c882-4129-9405-38e54c0a73f3	9b156915-ddad-4c90-a63d-a92162b91229	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	Ca 3 km S of Mt Chudalup on Windy Harbour Road	Western Australia	PRESENT		e6e855d7-9775-400f-883b-c4e04e517d79	-34.790556	116.074167	100.0						2015-11-20T00:00:00	20	11	2015	9522454	9522454	PRESERVED_SPECIMEN	PERTH	PERTH	PERTH 8703094	RD 12595	A.J. Perkins	2017-02-28T00:00:00	CC_BY_4_0		Davis, R.|Perkins, A.			2021-10-16T13:05:01.109Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2853757884	5a3b50fa-c882-4129-9405-38e54c0a73f3	4fd5f711-c8a7-407e-93f7-32cd8f9bfc6c	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	Ca 4 km S of Mt Chudalup on Windy Harbour Road	Western Australia	PRESENT		e6e855d7-9775-400f-883b-c4e04e517d79	-34.802667	116.074306	100.0						2015-11-20T00:00:00	20	11	2015	9522454	9522454	PRESERVED_SPECIMEN	PERTH	PERTH	PERTH 8703019	RD 12589	A.J. Perkins	2017-02-28T00:00:00	CC_BY_4_0		Davis, R.|Perkins, A.			2021-10-16T13:05:19.816Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2828935910	07a54454-87c7-4e1e-b2ba-88a9d98d534b	223999c0-253c-452b-b158-0cb53440f256	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	Ca 4 km S of Mt Chudalup on Windy Harbour Road.	Western Australia	PRESENT		0cbfea81-f7f6-43a7-a5bc-9b38898b505d	-34.80267	116.07431							2015-11-20T00:00:00	20	11	2015	9522454	9522454	PRESERVED_SPECIMEN	NSW	NSW	NSW940564	RD 12589	Perkins, A.J.	2017-02-28T00:00:00	CC_BY_4_0		Davis, R.|Perkins, A.	ISOTYPE	NATIVE	2021-10-01T18:44:20.507Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2436027049	4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4	54762dde-3bdf-478d-9f7c-61779893c1d7	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	Ca 4 km S of Mt Chudalup on Windy Harbour Road.	Western Australia	PRESENT		1deb09e1-ded6-469a-a46e-f6329cb03b6a	-34.802667	116.074306	50.0	2.77778E-5					2015-11-20T00:00:00	20	11	2015	9522454	9522454	PRESERVED_SPECIMEN	MEL	MEL	MEL 2425059A	RD 12589	Perkins, A.J.	2017-02-28T00:00:00	CC_BY_4_0	Royal Botanic Gardens Board	Davis, R.	ISOTYPE		2021-11-11T12:34:16.472Z	StillImage	INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2430944468	42301ebf-d36a-4e4f-a061-d37d778c2365	b88283f9-144b-42cb-962d-e7bdf5aca7dd	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU	C. 3 km S of Mt Chudalup on Windy Harbour Road.	Western Australia	PRESENT		8a226609-56b9-4b87-a0a2-767c38edd572	-34.790556	116.074167	50.0	2.78E-4					2015-11-20T00:00:00	20	11	2015	9522454	9522454	PRESERVED_SPECIMEN	HO	HO	HO587339	12595			CC_BY_4_0		Davis, R.|Perkins, A.			2021-10-05T13:49:05.672Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2423557815	84a649ce-ff81-420d-9c41-aa1de59e3766	e12db9c1-ea1a-4eb6-9697-375129f76528	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hydrocotyle	Hydrocotyle phoenix		SPECIES	Hydrocotyle phoenix A.J.Perkins	Hydrocotyle phoenix	A.J.Perkins	AU		Western Australia	PRESENT		adc174cd-c752-4eee-9630-7c1209eb1c4a	-34.791	116.069							2015-11-21T23:50:09	21	11	2015	9522454	9522454	HUMAN_OBSERVATION				https://biocollect.ala.org.au/sightings/bioActivity/index/df5ce91d-f622-4a78-99d4-011872542846			CC_BY_4_0	Atlas of Living Australia	Davis, Robert			2021-10-05T13:52:51.593Z	StillImage	
